yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YIL080W,0.09824873660069999,0.0222337739799,0.00838801016384,0.00637142559311,0.008446171992695
YNL054W-B,0.01464012497125,0.008126433610565,0.00886655029754,0.007915901646764999,0.009616098302895
YAL062W,0.8995032356020001,0.7752224197019999,0.645315501817,0.5781577663855,0.5223535217399999
YAL060W,0.964300487063,1.040165339025,1.063600115647,1.084174282295,0.9669148042494999
YAL059W,2.1021532483,1.8697347409999998,1.63606734389,1.907249508585,1.877643314565
YAL058W,0.7302443962685,0.5816417531685001,0.5044794195845,0.623642762237,0.659248509118
YAL056W,0.271532559585,0.2706878454485,0.2125211185845,0.2566437231785,0.2258435554255
YAL055W,1.485708988905,1.65022440395,1.666960688771,1.2704951118199999,1.932674236375
YAL053W,1.0963889312065,0.8990839947595,0.8160094116450001,0.7328896991585,0.817944656926
YAL051W,0.833897433911,0.8122942707259999,0.779551238457,0.605151992408,0.700489316415
YAL049C,1.9815580855450001,0.9773011933175,1.26468697973,1.254513396415,1.22593982811
YAL048C,0.655943470441,0.7747343706509999,0.505110436594,0.6581550683540001,0.568385865884
YAL047C,0.8369380531665,0.9773275341495,0.9283137586385,0.851417545115,0.922360793704
YAL046C,1.30037893773,1.67301446395,2.0530114786449998,1.46043511269,1.36069072239
YAL044W-A,1.4860557688,1.6078280013900001,1.33117852044,1.43661911876,1.9172396185
YAL044C,2.24142815602,2.1284896418350003,1.94490426205,2.22781511785,1.789048407605
YAL043C,0.6803941090275,0.6808798406759999,0.6844151441415001,0.7465246748975,0.752071847202
YAL042W,0.919345306269,0.867799703934,0.962445740108,0.907517337499,0.883334327649
YAL041W,0.782030518336,0.781303271756,0.72978061028,0.717809779551,0.7757303642410001
YAL040C,0.44065980105950003,0.345263690391,0.483590408576,0.3541308638265,0.3393559362985
YAL039C,1.8170385347,1.885003595695,1.909944427645,1.9816491543399999,1.891304730265
YAL038W,1.4588693026550001,1.56887588714,1.59327562846,1.509595735005,1.6202833884899999
YAL036C,1.9055408841400001,1.831311827595,1.600950019795,1.81387407311,1.65417072093
YAL035W,1.768778359535,1.73637155927,1.60090207936,1.847778825775,1.6554793218000001
YAL033W,1.039181909191,1.6822724196199998,1.90692473399,1.3205102990895001,2.21928442984
YAL032C,1.1281696752145,1.18832661106,0.9916894232435,1.146710438287,1.437842634385
YAL031C,0.799315788406,0.5718955294679999,0.599099480075,0.5394214215074999,0.6151366256699999
YAL030W,1.700764443705,1.617933775485,1.82360148676,1.61348459982,1.386220023835
YAL029C,0.42466551024849997,0.3671855986955,0.278792355229,0.27169125940350003,0.2382971595535
YAL026C-A,0.7253660323095,0.330275169025,0.4069970770765,0.24211821081,0.286396452244
YAL026C,0.5336747508445,0.4832206268515,0.4573761278845,0.4242729870625,0.377075557397
YAL025C,6.712113136535,3.7059558420150003,2.2976125184800003,2.28414484803,2.340140323635
YAL024C,0.48668154392749996,0.5039229606219999,0.509983682669,0.4136165433615,0.40803623821199997
YAL023C,0.7970543544074999,0.7393842717815,0.7180240381934999,0.7019446448175,0.68295648996
YAL022C,0.865457936023,0.7856441991509999,0.9878013528675,0.8433517081595,0.7801681657370001
YAL021C,1.6418205234799998,1.271688190335,1.085154253175,1.017231790373,1.053657485299
YAL020C,1.0522462236155001,0.8641677644145,1.0104703705775,0.8384116609195,0.6395386119205
YAL019W,0.8763509421969999,0.8756082553555,0.7630459043219999,0.7621336261014999,0.8001749114985
YAL017W,0.5450611539975,0.5582395797240001,0.4844316248635,0.50765734406,0.46984718315749996
YAL016W,2.16361214473,1.87563755758,1.78436081407,1.765052284525,1.720288879185
YAL015C,0.8473562981739999,0.920177417059,0.9933725530965001,0.8076008187379999,0.815402877439
